Location,Period,Indicator,Tooltip,IndicatorCode,FactValueForMeasure,FactValueString,FactValueUoM,FactComments,LanguageName,'Facts'[LANGUAGE_CODE],LanguageOrder,SpaceTime,TimeDimValueCode,DataSourceDimValueCode,SpatialDimValueCode,Dim1ValueCode,Dim2ValueCode,Dim3ValueCode,SlicingDimCode,SlicingDimValueCode,IsLatestYear,LatestYearLabel,FactValueNumericPrefix
India,2010,Hospital beds (per 10 000 population),4.7,WHS6_102,4.7,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,IND,2010,,IND,,,,,,FALSE,2010,
India,2011,Hospital beds (per 10 000 population),6.3,WHS6_102,6.3,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,IND,2011,,IND,,,,,,FALSE,2011,
India,2012,Hospital beds (per 10 000 population),4.9,WHS6_102,4.9,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,IND,2012,,IND,,,,,,FALSE,2012,
India,2013,Hospital beds (per 10 000 population),4.9,WHS6_102,4.9,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,IND,2013,,IND,,,,,,FALSE,2013,
India,2014,Hospital beds (per 10 000 population),5.2,WHS6_102,5.2,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,IND,2014,,IND,,,,,,FALSE,2014,
India,2015,Hospital beds (per 10 000 population),5.8,WHS6_102,5.8,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,IND,2015,,IND,,,,,,FALSE,2015,
India,2016,Hospital beds (per 10 000 population),4.8,WHS6_102,4.8,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,IND,2016,,IND,,,,,,FALSE,2016,
India,2017,Hospital beds (per 10 000 population),5.3,WHS6_102,5.3,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,IND,2017,,IND,,,,,,TRUE,Latest,
Iceland,2007,Hospital beds (per 10 000 population),41.2,WHS6_102,41.2,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,ISL,2007,,ISL,,,,,,FALSE,2007,
Iceland,2008,Hospital beds (per 10 000 population),39.1,WHS6_102,39.1,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,ISL,2008,,ISL,,,,,,FALSE,2008,
Iceland,2009,Hospital beds (per 10 000 population),37,WHS6_102,37,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,ISL,2009,,ISL,,,,,,FALSE,2009,
Iceland,2010,Hospital beds (per 10 000 population),35.8,WHS6_102,35.8,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,ISL,2010,,ISL,,,,,,FALSE,2010,
Iceland,2011,Hospital beds (per 10 000 population),32.9,WHS6_102,32.9,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,ISL,2011,,ISL,,,,,,FALSE,2011,
Iceland,2012,Hospital beds (per 10 000 population),32.5,WHS6_102,32.5,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,ISL,2012,,ISL,,,,,,FALSE,2012,
Iceland,2013,Hospital beds (per 10 000 population),32.2,WHS6_102,32.2,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,ISL,2013,,ISL,,,,,,FALSE,2013,
Iceland,2014,Hospital beds (per 10 000 population),31.6,WHS6_102,31.6,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,ISL,2014,,ISL,,,,,,FALSE,2014,
Iceland,2015,Hospital beds (per 10 000 population),31.2,WHS6_102,31.2,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,ISL,2015,,ISL,,,,,,FALSE,2015,
Iceland,2016,Hospital beds (per 10 000 population),31.3,WHS6_102,31.3,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,ISL,2016,,ISL,,,,,,FALSE,2016,
Iceland,2017,Hospital beds (per 10 000 population),30.6,WHS6_102,30.6,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,ISL,2017,,ISL,,,,,,FALSE,2017,
Iceland,2018,Hospital beds (per 10 000 population),28.7,WHS6_102,28.7,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,ISL,2018,,ISL,,,,,,FALSE,2018,
Iceland,2019,Hospital beds (per 10 000 population),28.3,WHS6_102,28.3,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,ISL,2019,,ISL,,,,,,TRUE,Latest,
Hungary,2000,Hospital beds (per 10 000 population),81.6,WHS6_102,81.6,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,HUN,2000,,HUN,,,,,,FALSE,2000,
Hungary,2001,Hospital beds (per 10 000 population),79.2,WHS6_102,79.2,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,HUN,2001,,HUN,,,,,,FALSE,2001,
Hungary,2002,Hospital beds (per 10 000 population),79.1,WHS6_102,79.1,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,HUN,2002,,HUN,,,,,,FALSE,2002,
Hungary,2003,Hospital beds (per 10 000 population),79,WHS6_102,79,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,HUN,2003,,HUN,,,,,,FALSE,2003,
Hungary,2004,Hospital beds (per 10 000 population),78.9,WHS6_102,78.9,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,HUN,2004,,HUN,,,,,,FALSE,2004,
Hungary,2005,Hospital beds (per 10 000 population),79.1,WHS6_102,79.1,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,HUN,2005,,HUN,,,,,,FALSE,2005,
Hungary,2006,Hospital beds (per 10 000 population),79.8,WHS6_102,79.8,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,HUN,2006,,HUN,,,,,,FALSE,2006,
Hungary,2007,Hospital beds (per 10 000 population),71.9,WHS6_102,71.9,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,HUN,2007,,HUN,,,,,,FALSE,2007,
Hungary,2008,Hospital beds (per 10 000 population),71.1,WHS6_102,71.1,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,HUN,2008,,HUN,,,,,,FALSE,2008,
Hungary,2009,Hospital beds (per 10 000 population),71.4,WHS6_102,71.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,HUN,2009,,HUN,,,,,,FALSE,2009,
Hungary,2010,Hospital beds (per 10 000 population),71.8,WHS6_102,71.8,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,HUN,2010,,HUN,,,,,,FALSE,2010,
Hungary,2011,Hospital beds (per 10 000 population),71.9,WHS6_102,71.9,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,HUN,2011,,HUN,,,,,,FALSE,2011,
Hungary,2012,Hospital beds (per 10 000 population),70,WHS6_102,70,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,HUN,2012,,HUN,,,,,,FALSE,2012,
Hungary,2013,Hospital beds (per 10 000 population),70.4,WHS6_102,70.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,HUN,2013,,HUN,,,,,,FALSE,2013,
Hungary,2014,Hospital beds (per 10 000 population),69.8,WHS6_102,69.8,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,HUN,2014,,HUN,,,,,,FALSE,2014,
Hungary,2015,Hospital beds (per 10 000 population),69.9,WHS6_102,69.9,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,HUN,2015,,HUN,,,,,,FALSE,2015,
Hungary,2016,Hospital beds (per 10 000 population),70,WHS6_102,70,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,HUN,2016,,HUN,,,,,,FALSE,2016,
Hungary,2017,Hospital beds (per 10 000 population),70.2,WHS6_102,70.2,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,HUN,2017,,HUN,,,,,,FALSE,2017,
Hungary,2018,Hospital beds (per 10 000 population),70.1,WHS6_102,70.1,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,HUN,2018,,HUN,,,,,,TRUE,Latest,
Honduras,2011,Hospital beds (per 10 000 population),6.23,WHS6_102,6.23,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,HND,2011,,HND,,,,,,FALSE,2011,
Honduras,2012,Hospital beds (per 10 000 population),6.21,WHS6_102,6.21,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,HND,2012,,HND,,,,,,FALSE,2012,
Honduras,2013,Hospital beds (per 10 000 population),6.54,WHS6_102,6.54,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,HND,2013,,HND,,,,,,FALSE,2013,
Honduras,2014,Hospital beds (per 10 000 population),6.32,WHS6_102,6.32,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,HND,2014,,HND,,,,,,FALSE,2014,
Honduras,2015,Hospital beds (per 10 000 population),6.64,WHS6_102,6.64,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,HND,2015,,HND,,,,,,FALSE,2015,
Honduras,2016,Hospital beds (per 10 000 population),6.43,WHS6_102,6.43,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,HND,2016,,HND,,,,,,FALSE,2016,
Honduras,2017,Hospital beds (per 10 000 population),6.43,WHS6_102,6.43,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,HND,2017,,HND,,,,,,TRUE,Latest,
Haiti,2013,Hospital beds (per 10 000 population),7.07,WHS6_102,7.07,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,HTI,2013,,HTI,,,,,,TRUE,Latest,
Guyana,2014,Hospital beds (per 10 000 population),17.2,WHS6_102,17.2,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,GUY,2014,,GUY,,,,,,FALSE,2014,
Guyana,2016,Hospital beds (per 10 000 population),17.15,WHS6_102,17.15,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,GUY,2016,,GUY,,,,,,TRUE,Latest,
Guinea-Bissau,2009,Hospital beds (per 10 000 population),10,WHS6_102,10,,,WHO AFRO regional observatory,English,en,1,GNB,2009,,GNB,,,,,,TRUE,Latest,
Guinea,2005,Hospital beds (per 10 000 population),3,WHS6_102,3,,,WHO AFRO regional observatory,English,en,1,GIN,2005,,GIN,,,,,,FALSE,2005,
Guinea,2011,Hospital beds (per 10 000 population),3,WHS6_102,3,,,WHO AFRO regional observatory,English,en,1,GIN,2011,,GIN,,,,,,TRUE,Latest,
Guatemala,2011,Hospital beds (per 10 000 population),6.6,WHS6_102,6.6,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,GTM,2011,,GTM,,,,,,FALSE,2011,
Guatemala,2012,Hospital beds (per 10 000 population),6.11,WHS6_102,6.11,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,GTM,2012,,GTM,,,,,,FALSE,2012,
Guatemala,2014,Hospital beds (per 10 000 population),6.15,WHS6_102,6.15,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,GTM,2014,,GTM,,,,,,FALSE,2014,
Guatemala,2015,Hospital beds (per 10 000 population),5.83,WHS6_102,5.83,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,GTM,2015,,GTM,,,,,,FALSE,2015,
Guatemala,2016,Hospital beds (per 10 000 population),2.56,WHS6_102,2.56,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,GTM,2016,,GTM,,,,,,FALSE,2016,
Guatemala,2017,Hospital beds (per 10 000 population),4.41,WHS6_102,4.41,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,GTM,2017,,GTM,,,,,,TRUE,Latest,
Grenada,2011,Hospital beds (per 10 000 population),35.98,WHS6_102,35.98,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,GRD,2011,,GRD,,,,,,FALSE,2011,
Grenada,2012,Hospital beds (per 10 000 population),35.83,WHS6_102,35.83,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,GRD,2012,,GRD,,,,,,FALSE,2012,
Grenada,2013,Hospital beds (per 10 000 population),38.15,WHS6_102,38.15,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,GRD,2013,,GRD,,,,,,FALSE,2013,
Grenada,2014,Hospital beds (per 10 000 population),37.98,WHS6_102,37.98,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,GRD,2014,,GRD,,,,,,FALSE,2014,
Grenada,2015,Hospital beds (per 10 000 population),37.82,WHS6_102,37.82,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,GRD,2015,,GRD,,,,,,FALSE,2015,
Grenada,2016,Hospital beds (per 10 000 population),35.78,WHS6_102,35.78,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,GRD,2016,,GRD,,,,,,FALSE,2016,
Grenada,2017,Hospital beds (per 10 000 population),35.71,WHS6_102,35.71,,,WHO PAHO PLISA (Accessed on 26 May 2020),English,en,1,GRD,2017,,GRD,,,,,,TRUE,Latest,
Greece,2000,Hospital beds (per 10 000 population),47.7,WHS6_102,47.7,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,GRC,2000,,GRC,,,,,,FALSE,2000,
Greece,2001,Hospital beds (per 10 000 population),48.1,WHS6_102,48.1,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,GRC,2001,,GRC,,,,,,FALSE,2001,
Greece,2002,Hospital beds (per 10 000 population),47.5,WHS6_102,47.5,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,GRC,2002,,GRC,,,,,,FALSE,2002,
Greece,2003,Hospital beds (per 10 000 population),47.4,WHS6_102,47.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,GRC,2003,,GRC,,,,,,FALSE,2003,
Greece,2004,Hospital beds (per 10 000 population),47.3,WHS6_102,47.3,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,GRC,2004,,GRC,,,,,,FALSE,2004,
Greece,2005,Hospital beds (per 10 000 population),47.8,WHS6_102,47.8,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,GRC,2005,,GRC,,,,,,FALSE,2005,
Greece,2006,Hospital beds (per 10 000 population),48.7,WHS6_102,48.7,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,GRC,2006,,GRC,,,,,,FALSE,2006,
Greece,2007,Hospital beds (per 10 000 population),48.8,WHS6_102,48.8,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,GRC,2007,,GRC,,,,,,FALSE,2007,
Greece,2008,Hospital beds (per 10 000 population),48.4,WHS6_102,48.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,GRC,2008,,GRC,,,,,,FALSE,2008,
Greece,2009,Hospital beds (per 10 000 population),49.3,WHS6_102,49.3,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,GRC,2009,,GRC,,,,,,FALSE,2009,
Greece,2010,Hospital beds (per 10 000 population),44.8,WHS6_102,44.8,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,GRC,2010,,GRC,,,,,,FALSE,2010,
Greece,2011,Hospital beds (per 10 000 population),44.7,WHS6_102,44.7,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,GRC,2011,,GRC,,,,,,FALSE,2011,
Greece,2012,Hospital beds (per 10 000 population),44.5,WHS6_102,44.5,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,GRC,2012,,GRC,,,,,,FALSE,2012,
Greece,2013,Hospital beds (per 10 000 population),42.4,WHS6_102,42.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,GRC,2013,,GRC,,,,,,FALSE,2013,
Greece,2014,Hospital beds (per 10 000 population),42.4,WHS6_102,42.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,GRC,2014,,GRC,,,,,,FALSE,2014,
Greece,2015,Hospital beds (per 10 000 population),42.5,WHS6_102,42.5,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,GRC,2015,,GRC,,,,,,FALSE,2015,
Greece,2016,Hospital beds (per 10 000 population),42,WHS6_102,42,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,GRC,2016,,GRC,,,,,,FALSE,2016,
Greece,2017,Hospital beds (per 10 000 population),42.1,WHS6_102,42.1,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,GRC,2017,,GRC,,,,,,FALSE,2017,
Greece,2018,Hospital beds (per 10 000 population),42,WHS6_102,42,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,GRC,2018,,GRC,,,,,,TRUE,Latest,
Ghana,2009,Hospital beds (per 10 000 population),9,WHS6_102,9,,,WHO AFRO regional observatory,English,en,1,GHA,2009,,GHA,,,,,,FALSE,2009,
Ghana,2011,Hospital beds (per 10 000 population),9,WHS6_102,9,,,WHO AFRO regional observatory,English,en,1,GHA,2011,,GHA,,,,,,TRUE,Latest,
Germany,2000,Hospital beds (per 10 000 population),91.2,WHS6_102,91.2,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,DEU,2000,,DEU,,,,,,FALSE,2000,
Germany,2001,Hospital beds (per 10 000 population),90.1,WHS6_102,90.1,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,DEU,2001,,DEU,,,,,,FALSE,2001,
Germany,2002,Hospital beds (per 10 000 population),88.7,WHS6_102,88.7,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,DEU,2002,,DEU,,,,,,FALSE,2002,
Germany,2003,Hospital beds (per 10 000 population),87.4,WHS6_102,87.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,DEU,2003,,DEU,,,,,,FALSE,2003,
Germany,2004,Hospital beds (per 10 000 population),85.8,WHS6_102,85.8,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,DEU,2004,,DEU,,,,,,FALSE,2004,
Germany,2005,Hospital beds (per 10 000 population),84.7,WHS6_102,84.7,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,DEU,2005,,DEU,,,,,,FALSE,2005,
Germany,2006,Hospital beds (per 10 000 population),83,WHS6_102,83,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,DEU,2006,,DEU,,,,,,FALSE,2006,
Germany,2007,Hospital beds (per 10 000 population),82.4,WHS6_102,82.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,DEU,2007,,DEU,,,,,,FALSE,2007,
Germany,2008,Hospital beds (per 10 000 population),82.1,WHS6_102,82.1,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,DEU,2008,,DEU,,,,,,FALSE,2008,
Germany,2009,Hospital beds (per 10 000 population),82.4,WHS6_102,82.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,DEU,2009,,DEU,,,,,,FALSE,2009,
Germany,2010,Hospital beds (per 10 000 population),82.5,WHS6_102,82.5,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,DEU,2010,,DEU,,,,,,FALSE,2010,
Germany,2011,Hospital beds (per 10 000 population),83.8,WHS6_102,83.8,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,DEU,2011,,DEU,,,,,,FALSE,2011,
Germany,2012,Hospital beds (per 10 000 population),83.4,WHS6_102,83.4,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,DEU,2012,,DEU,,,,,,FALSE,2012,
Germany,2013,Hospital beds (per 10 000 population),82.8,WHS6_102,82.8,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,DEU,2013,,DEU,,,,,,FALSE,2013,
Germany,2014,Hospital beds (per 10 000 population),82.3,WHS6_102,82.3,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,DEU,2014,,DEU,,,,,,FALSE,2014,
Germany,2015,Hospital beds (per 10 000 population),81.3,WHS6_102,81.3,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,DEU,2015,,DEU,,,,,,FALSE,2015,
Germany,2016,Hospital beds (per 10 000 population),80.6,WHS6_102,80.6,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,DEU,2016,,DEU,,,,,,FALSE,2016,
Germany,2017,Hospital beds (per 10 000 population),80,WHS6_102,80,,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",English,en,1,DEU,2017,,DEU,,,,,,TRUE,Latest,
Georgia,2000,Hospital beds (per 10 000 population),48.08,WHS6_102,48.08,,,"European Health for All database (WHO), 26 May 2020",English,en,1,GEO,2000,,GEO,,,,,,FALSE,2000,
Georgia,2001,Hospital beds (per 10 000 population),44.52,WHS6_102,44.52,,,"European Health for All database (WHO), 26 May 2020",English,en,1,GEO,2001,,GEO,,,,,,FALSE,2001,
Georgia,2002,Hospital beds (per 10 000 population),41.98,WHS6_102,41.98,,,"European Health for All database (WHO), 26 May 2020",English,en,1,GEO,2002,,GEO,,,,,,FALSE,2002,
Georgia,2003,Hospital beds (per 10 000 population),41.93,WHS6_102,41.93,,,"European Health for All database (WHO), 26 May 2020",English,en,1,GEO,2003,,GEO,,,,,,FALSE,2003,
Georgia,2004,Hospital beds (per 10 000 population),41.23,WHS6_102,41.23,,,"European Health for All database (WHO), 26 May 2020",English,en,1,GEO,2004,,GEO,,,,,,FALSE,2004,
Georgia,2005,Hospital beds (per 10 000 population),39.2,WHS6_102,39.2,,,"European Health for All database (WHO), 26 May 2020",English,en,1,GEO,2005,,GEO,,,,,,FALSE,2005,
Georgia,2006,Hospital beds (per 10 000 population),37.42,WHS6_102,37.42,,,"European Health for All database (WHO), 26 May 2020",English,en,1,GEO,2006,,GEO,,,,,,FALSE,2006,
Georgia,2007,Hospital beds (per 10 000 population),33.19,WHS6_102,33.19,,,"European Health for All database (WHO), 26 May 2020",English,en,1,GEO,2007,,GEO,,,,,,FALSE,2007,
Georgia,2008,Hospital beds (per 10 000 population),32.09,WHS6_102,32.09,,,"European Health for All database (WHO), 26 May 2020",English,en,1,GEO,2008,,GEO,,,,,,FALSE,2008,
Georgia,2009,Hospital beds (per 10 000 population),30.91,WHS6_102,30.91,,,"European Health for All database (WHO), 26 May 2020",English,en,1,GEO,2009,,GEO,,,,,,FALSE,2009,
Georgia,2010,Hospital beds (per 10 000 population),29.93,WHS6_102,29.93,,,"European Health for All database (WHO), 26 May 2020",English,en,1,GEO,2010,,GEO,,,,,,FALSE,2010,
Georgia,2011,Hospital beds (per 10 000 population),28.1,WHS6_102,28.1,,,"European Health for All database (WHO), 26 May 2020",English,en,1,GEO,2011,,GEO,,,,,,FALSE,2011,
Georgia,2012,Hospital beds (per 10 000 population),25.27,WHS6_102,25.27,,,"European Health for All database (WHO), 26 May 2020",English,en,1,GEO,2012,,GEO,,,,,,FALSE,2012,
